id,station_name,line_number,congestion_level,passenger_count,timestamp,date,hour,minute,day_of_week,day_name,is_weekend,time_period,is_rush_hour,congestion_status,congestion_grade,rolling_mean,rolling_std,prev_congestion,congestion_change,z_score,is_anomaly
2499,가산디지털단지역,1,16.38,44,2025-11-02 14:00:55.197672,2025-11-02,14,0,6,Sunday,True,평시,False,LOW,1,48.29,34.47,14.22,2.16,-1.178,False
1193,가산디지털단지역,1,19.07,49,2025-11-02 14:53:55.197672,2025-11-02,14,53,6,Sunday,True,평시,False,LOW,1,34.19,26.97,16.38,2.69,-1.069,False
8327,가산디지털단지역,1,14.23,35,2025-11-02 15:33:55.197672,2025-11-02,15,33,6,Sunday,True,평시,False,LOW,1,21.54,12.61,19.07,-4.84,-1.265,False
714,가산디지털단지역,1,11.18,35,2025-11-02 16:02:55.197672,2025-11-02,16,2,6,Sunday,True,평시,False,LOW,1,15.02,2.93,14.23,-3.05,-1.389,False
9090,가산디지털단지역,1,18.08,46,2025-11-02 16:26:55.197672,2025-11-02,16,26,6,Sunday,True,평시,False,LOW,1,15.79,3.16,11.18,6.9,-1.109,False
8631,가산디지털단지역,1,41.54,129,2025-11-02 18:20:55.197672,2025-11-02,18,20,6,Sunday,True,퇴근,True,MEDIUM,2,20.82,12.0,18.08,23.46,-0.159,False
2504,가산디지털단지역,1,47.22,140,2025-11-02 20:02:55.197672,2025-11-02,20,2,6,Sunday,True,퇴근,True,MEDIUM,2,26.45,16.67,41.54,5.68,0.072,False
3241,가산디지털단지역,1,63.2,194,2025-11-02 20:34:55.197672,2025-11-02,20,34,6,Sunday,True,퇴근,True,HIGH,3,36.24,21.41,47.22,15.98,0.719,False
8746,가산디지털단지역,1,61.51,186,2025-11-02 21:02:55.197672,2025-11-02,21,2,6,Sunday,True,평시,False,HIGH,3,46.31,18.28,63.2,-1.69,0.651,False
2152,가산디지털단지역,1,79.77,202,2025-11-02 21:36:55.197672,2025-11-02,21,36,6,Sunday,True,평시,False,VERY_HIGH,4,58.65,14.99,61.51,18.26,1.39,False
5108,가산디지털단지역,1,66.61,228,2025-11-02 21:47:55.197672,2025-11-02,21,47,6,Sunday,True,평시,False,HIGH,3,63.66,11.65,79.77,-13.16,0.857,False
7742,가산디지털단지역,1,83.09,277,2025-11-02 22:32:55.197672,2025-11-02,22,32,6,Sunday,True,평시,False,VERY_HIGH,4,70.84,9.91,66.61,16.48,1.525,False
9030,가산디지털단지역,1,32.66,101,2025-11-02 23:08:55.197672,2025-11-02,23,8,6,Sunday,True,평시,False,MEDIUM,2,64.73,20.04,83.09,-50.43,-0.518,False
7547,가산디지털단지역,1,40.31,130,2025-11-02 23:29:55.197672,2025-11-02,23,29,6,Sunday,True,평시,False,MEDIUM,2,60.49,22.92,32.66,7.65,-0.208,False
5959,가산디지털단지역,1,44.01,138,2025-11-02 23:55:55.197672,2025-11-02,23,55,6,Sunday,True,평시,False,MEDIUM,2,53.34,20.89,40.31,3.7,-0.058,False
2182,가산디지털단지역,1,36.95,114,2025-11-03 01:14:55.197672,2025-11-03,1,14,0,Monday,False,심야,False,MEDIUM,2,47.4,20.38,44.01,-7.06,-0.345,False
2423,가산디지털단지역,1,41.66,125,2025-11-03 02:08:55.197672,2025-11-03,2,8,0,Monday,False,심야,False,MEDIUM,2,39.12,4.42,36.95,4.71,-0.154,False
2061,가산디지털단지역,1,50.23,156,2025-11-03 02:31:55.197672,2025-11-03,2,31,0,Monday,False,심야,False,HIGH,3,42.63,4.96,41.66,8.57,0.194,False
3601,가산디지털단지역,1,63.93,215,2025-11-03 03:30:55.197672,2025-11-03,3,30,0,Monday,False,심야,False,HIGH,3,47.36,10.43,50.23,13.7,0.749,False
9938,가산디지털단지역,1,59.81,158,2025-11-03 03:32:55.197672,2025-11-03,3,32,0,Monday,False,심야,False,HIGH,3,50.52,11.5,63.93,-4.12,0.582,False
9372,가산디지털단지역,1,51.48,158,2025-11-03 03:35:55.197672,2025-11-03,3,35,0,Monday,False,심야,False,HIGH,3,53.42,8.71,59.81,-8.33,0.244,False
9215,가산디지털단지역,1,64.62,175,2025-11-03 04:45:55.197672,2025-11-03,4,45,0,Monday,False,심야,False,HIGH,3,58.01,6.8,51.48,13.14,0.777,False
6994,가산디지털단지역,1,51.34,163,2025-11-03 04:48:55.197672,2025-11-03,4,48,0,Monday,False,심야,False,HIGH,3,58.24,6.5,64.62,-13.28,0.239,False
361,가산디지털단지역,1,52.2,179,2025-11-03 05:01:55.197672,2025-11-03,5,1,0,Monday,False,심야,False,HIGH,3,55.89,6.03,51.34,0.86,0.273,False
3632,가산디지털단지역,1,50.02,128,2025-11-03 06:17:55.197672,2025-11-03,6,17,0,Monday,False,평시,False,HIGH,3,53.93,6.03,52.2,-2.18,0.185,False
1307,가산디지털단지역,1,83.71,218,2025-11-03 08:06:55.197672,2025-11-03,8,6,0,Monday,False,출근,True,VERY_HIGH,4,60.38,14.3,50.02,33.69,1.55,False
6155,가산디지털단지역,1,38.63,112,2025-11-03 10:30:55.197672,2025-11-03,10,30,0,Monday,False,평시,False,MEDIUM,2,55.18,16.87,83.71,-45.08,-0.276,False
9331,가산디지털단지역,1,32.15,111,2025-11-03 10:35:55.197672,2025-11-03,10,35,0,Monday,False,평시,False,MEDIUM,2,51.34,19.88,38.63,-6.48,-0.539,False
6444,가산디지털단지역,1,5.51,16,2025-11-03 11:31:55.197672,2025-11-03,11,31,0,Monday,False,평시,False,LOW,1,42.0,28.48,32.15,-26.64,-1.618,False
4519,가산디지털단지역,1,14.61,50,2025-11-03 12:44:55.197672,2025-11-03,12,44,0,Monday,False,점심,False,LOW,1,34.92,30.33,5.51,9.1,-1.25,False
6842,가산디지털단지역,1,16.48,47,2025-11-03 13:17:55.197672,2025-11-03,13,17,0,Monday,False,점심,False,LOW,1,21.48,13.56,14.61,1.87,-1.174,False
6248,가산디지털단지역,1,17.39,49,2025-11-03 13:27:55.197672,2025-11-03,13,27,0,Monday,False,점심,False,LOW,1,17.23,9.58,16.48,0.91,-1.137,False
681,가산디지털단지역,1,18.35,53,2025-11-03 14:38:55.197672,2025-11-03,14,38,0,Monday,False,평시,False,LOW,1,14.47,5.19,17.39,0.96,-1.098,False
7844,가산디지털단지역,1,5.96,17,2025-11-03 15:20:55.197672,2025-11-03,15,20,0,Monday,False,평시,False,LOW,1,14.56,5.0,18.35,-12.39,-1.6,False
1113,가산디지털단지역,1,48.75,163,2025-11-03 17:31:55.197672,2025-11-03,17,31,0,Monday,False,평시,False,MEDIUM,2,21.39,16.09,5.96,42.79,0.134,False
4449,가산디지털단지역,1,44.57,116,2025-11-03 18:36:55.197672,2025-11-03,18,36,0,Monday,False,퇴근,True,MEDIUM,2,27.0,18.65,48.75,-4.18,-0.036,False
5537,가산디지털단지역,1,48.13,168,2025-11-03 18:43:55.197672,2025-11-03,18,43,0,Monday,False,퇴근,True,MEDIUM,2,33.15,19.73,44.57,3.56,0.108,False
7115,가산디지털단지역,1,68.42,206,2025-11-03 21:16:55.197672,2025-11-03,21,16,0,Monday,False,평시,False,HIGH,3,43.17,22.8,48.13,20.29,0.931,False
6359,가산디지털단지역,1,33.66,115,2025-11-04 00:07:55.197672,2025-11-04,0,7,1,Tuesday,False,심야,False,MEDIUM,2,48.71,12.57,68.42,-34.76,-0.478,False
2743,가산디지털단지역,1,30.39,76,2025-11-04 01:47:55.197672,2025-11-04,1,47,1,Tuesday,False,심야,False,MEDIUM,2,45.03,15.0,33.66,-3.27,-0.61,False
3893,가산디지털단지역,1,54.23,163,2025-11-04 02:24:55.197672,2025-11-04,2,24,1,Tuesday,False,심야,False,HIGH,3,46.97,15.54,30.39,23.84,0.356,False
7264,가산디지털단지역,1,46.74,140,2025-11-04 02:32:55.197672,2025-11-04,2,32,1,Tuesday,False,심야,False,MEDIUM,2,46.69,15.53,54.23,-7.49,0.052,False
2274,가산디지털단지역,1,53.34,179,2025-11-04 03:40:55.197672,2025-11-04,3,40,1,Tuesday,False,심야,False,HIGH,3,43.67,11.08,46.74,6.6,0.32,False
1886,가산디지털단지역,1,38.61,106,2025-11-04 05:35:55.197672,2025-11-04,5,35,1,Tuesday,False,심야,False,MEDIUM,2,44.66,10.14,53.34,-14.73,-0.277,False
7175,가산디지털단지역,1,82.83,256,2025-11-04 07:44:55.197672,2025-11-04,7,44,1,Tuesday,False,출근,True,VERY_HIGH,4,55.15,16.69,38.61,44.22,1.514,False
4340,가산디지털단지역,1,5.05,13,2025-11-04 13:03:55.197672,2025-11-04,13,3,1,Tuesday,False,점심,False,LOW,1,45.31,28.02,82.83,-77.78,-1.637,False
3500,가산디지털단지역,1,14.39,38,2025-11-04 13:05:55.197672,2025-11-04,13,5,1,Tuesday,False,점심,False,LOW,1,38.84,31.16,5.05,9.34,-1.259,False
6430,가산디지털단지역,1,5.36,13,2025-11-04 16:50:55.197672,2025-11-04,16,50,1,Tuesday,False,평시,False,LOW,1,29.25,32.92,14.39,-9.03,-1.624,False
4090,가산디지털단지역,1,47.98,155,2025-11-04 17:51:55.197672,2025-11-04,17,51,1,Tuesday,False,평시,False,MEDIUM,2,31.12,33.84,5.36,42.62,0.102,False
2894,가산디지털단지역,1,40.86,134,2025-11-04 18:39:55.197672,2025-11-04,18,39,1,Tuesday,False,퇴근,True,MEDIUM,2,22.73,20.31,47.98,-7.12,-0.186,False
7569,가산디지털단지역,1,51.57,175,2025-11-04 19:03:55.197672,2025-11-04,19,3,1,Tuesday,False,퇴근,True,HIGH,3,32.03,20.84,40.86,10.71,0.248,False
2342,가산디지털단지역,1,52.29,182,2025-11-04 19:38:55.197672,2025-11-04,19,38,1,Tuesday,False,퇴근,True,HIGH,3,39.61,19.68,51.57,0.72,0.277,False
8752,가산디지털단지역,1,73.88,252,2025-11-04 20:14:55.197672,2025-11-04,20,14,1,Tuesday,False,퇴근,True,VERY_HIGH,4,53.32,12.36,52.29,21.59,1.152,False
4805,가산디지털단지역,1,75.84,206,2025-11-04 21:22:55.197672,2025-11-04,21,22,1,Tuesday,False,평시,False,VERY_HIGH,4,58.89,15.28,73.88,1.96,1.231,False
8700,가산디지털단지역,1,38.92,132,2025-11-04 23:46:55.197672,2025-11-04,23,46,1,Tuesday,False,평시,False,MEDIUM,2,58.5,15.87,75.84,-36.92,-0.265,False
6900,가산디지털단지역,1,50.52,161,2025-11-05 00:33:55.197672,2025-11-05,0,33,2,Wednesday,False,심야,False,HIGH,3,58.29,15.99,38.92,11.6,0.205,False
3392,가산디지털단지역,1,38.05,103,2025-11-05 01:14:55.197672,2025-11-05,1,14,2,Wednesday,False,심야,False,MEDIUM,2,55.44,18.41,50.52,-12.47,-0.3,False
5429,가산디지털단지역,1,54.99,151,2025-11-05 01:48:55.197672,2025-11-05,1,48,2,Wednesday,False,심야,False,HIGH,3,51.66,15.37,38.05,16.94,0.386,False
5475,가산디지털단지역,1,32.38,100,2025-11-05 05:50:55.197672,2025-11-05,5,50,2,Wednesday,False,심야,False,MEDIUM,2,42.97,9.41,54.99,-22.61,-0.53,False
457,가산디지털단지역,1,49.39,133,2025-11-05 06:52:55.197672,2025-11-05,6,52,2,Wednesday,False,평시,False,MEDIUM,2,45.07,9.45,32.38,17.01,0.16,False
7057,가산디지털단지역,1,34.39,113,2025-11-05 10:57:55.197672,2025-11-05,10,57,2,Wednesday,False,평시,False,MEDIUM,2,41.84,9.87,49.39,-15.0,-0.448,False
5880,가산디지털단지역,1,5.21,16,2025-11-05 11:37:55.197672,2025-11-05,11,37,2,Wednesday,False,평시,False,LOW,1,35.27,19.37,34.39,-29.18,-1.63,False
3125,가산디지털단지역,1,9.0,22,2025-11-05 13:50:55.197672,2025-11-05,13,50,2,Wednesday,False,점심,False,LOW,1,26.07,18.57,5.21,3.79,-1.477,False
3434,가산디지털단지역,1,47.66,149,2025-11-05 17:32:55.197672,2025-11-05,17,32,2,Wednesday,False,평시,False,MEDIUM,2,29.13,20.97,9.0,38.66,0.089,False
5878,가산디지털단지역,1,43.57,135,2025-11-05 18:17:55.197672,2025-11-05,18,17,2,Wednesday,False,퇴근,True,MEDIUM,2,27.97,19.69,47.66,-4.09,-0.076,False
1624,가산디지털단지역,1,44.49,123,2025-11-05 18:52:55.197672,2025-11-05,18,52,2,Wednesday,False,퇴근,True,MEDIUM,2,29.99,20.99,43.57,0.92,-0.039,False
1760,가산디지털단지역,1,82.06,233,2025-11-05 21:21:55.197672,2025-11-05,21,21,2,Wednesday,False,평시,False,VERY_HIGH,4,45.36,25.88,44.49,37.57,1.483,False
9311,가산디지털단지역,1,69.24,214,2025-11-05 22:49:55.197672,2025-11-05,22,49,2,Wednesday,False,평시,False,HIGH,3,57.4,17.33,82.06,-12.82,0.964,False
1460,가산디지털단지역,1,32.22,90,2025-11-05 23:45:55.197672,2025-11-05,23,45,2,Wednesday,False,평시,False,MEDIUM,2,54.32,20.57,69.24,-37.02,-0.536,False
2009,가산디지털단지역,1,42.03,122,2025-11-06 01:23:55.197672,2025-11-06,1,23,3,Thursday,False,심야,False,MEDIUM,2,54.01,20.78,32.22,9.81,-0.139,False
7419,가산디지털단지역,1,39.23,130,2025-11-06 02:01:55.197672,2025-11-06,2,1,3,Thursday,False,심야,False,MEDIUM,2,52.96,21.51,42.03,-2.8,-0.252,False
4416,가산디지털단지역,1,49.33,144,2025-11-06 02:49:55.197672,2025-11-06,2,49,3,Thursday,False,심야,False,MEDIUM,2,46.41,14.16,39.23,10.1,0.157,False
8575,가산디지털단지역,1,50.17,157,2025-11-06 02:58:55.197672,2025-11-06,2,58,3,Thursday,False,심야,False,HIGH,3,42.6,7.45,49.33,0.84,0.191,False
1323,가산디지털단지역,1,64.22,175,2025-11-06 04:48:55.197672,2025-11-06,4,48,3,Thursday,False,심야,False,HIGH,3,49.0,9.71,50.17,14.05,0.76,False
6770,가산디지털단지역,1,31.71,109,2025-11-06 06:12:55.197672,2025-11-06,6,12,3,Thursday,False,평시,False,MEDIUM,2,46.93,12.31,64.22,-32.51,-0.557,False
7770,가산디지털단지역,1,50.79,150,2025-11-06 06:50:55.197672,2025-11-06,6,50,3,Thursday,False,평시,False,HIGH,3,49.24,11.56,31.71,19.08,0.216,False
1489,가산디지털단지역,1,66.64,198,2025-11-06 08:02:55.197672,2025-11-06,8,2,3,Thursday,False,출근,True,HIGH,3,52.71,13.94,50.79,15.85,0.858,False
6163,가산디지털단지역,1,30.58,106,2025-11-06 10:18:55.197672,2025-11-06,10,18,3,Thursday,False,평시,False,MEDIUM,2,48.79,17.2,66.64,-36.06,-0.603,False
6736,가산디지털단지역,1,8.27,24,2025-11-06 11:07:55.197672,2025-11-06,11,7,3,Thursday,False,평시,False,LOW,1,37.6,22.14,30.58,-22.31,-1.506,False
7286,가산디지털단지역,1,10.35,29,2025-11-06 11:38:55.197672,2025-11-06,11,38,3,Thursday,False,평시,False,LOW,1,33.33,25.39,8.27,2.08,-1.422,False
2936,가산디지털단지역,1,11.09,28,2025-11-06 13:01:55.197672,2025-11-06,13,1,3,Thursday,False,점심,False,LOW,1,25.39,24.76,10.35,0.74,-1.392,False
1607,가산디지털단지역,1,15.71,45,2025-11-06 14:59:55.197672,2025-11-06,14,59,3,Thursday,False,평시,False,LOW,1,15.2,9.02,11.09,4.62,-1.205,False
1403,가산디지털단지역,1,32.2,104,2025-11-06 19:11:55.197672,2025-11-06,19,11,3,Thursday,False,퇴근,True,MEDIUM,2,15.52,9.71,15.71,16.49,-0.537,False
7600,가산디지털단지역,1,83.09,217,2025-11-06 21:13:55.197672,2025-11-06,21,13,3,Thursday,False,평시,False,VERY_HIGH,4,30.49,30.7,32.2,50.89,1.525,False
3016,가산디지털단지역,1,32.56,109,2025-11-06 23:31:55.197672,2025-11-06,23,31,3,Thursday,False,평시,False,MEDIUM,2,34.93,28.59,83.09,-50.53,-0.522,False
1152,가산디지털단지역,1,42.01,128,2025-11-06 23:51:55.197672,2025-11-06,23,51,3,Thursday,False,평시,False,MEDIUM,2,41.11,25.3,32.56,9.45,-0.139,False
5451,가산디지털단지역,1,45.75,144,2025-11-07 02:32:55.197672,2025-11-07,2,32,4,Friday,False,심야,False,MEDIUM,2,47.12,20.95,42.01,3.74,0.012,False
2064,가산디지털단지역,1,50.96,142,2025-11-07 04:12:55.197672,2025-11-07,4,12,4,Friday,False,심야,False,HIGH,3,50.87,19.22,45.75,5.21,0.223,False
67,가산디지털단지역,1,74.69,206,2025-11-07 07:07:55.197672,2025-11-07,7,7,4,Friday,False,출근,True,VERY_HIGH,4,49.19,15.76,50.96,23.73,1.185,False
4267,가산디지털단지역,1,82.43,266,2025-11-07 08:18:55.197672,2025-11-07,8,18,4,Friday,False,출근,True,VERY_HIGH,4,59.17,18.19,74.69,7.74,1.498,False
7765,가산디지털단지역,1,83.24,237,2025-11-07 09:29:55.197672,2025-11-07,9,29,4,Friday,False,출근,True,VERY_HIGH,4,67.41,17.81,82.43,0.81,1.531,False
3243,가산디지털단지역,1,10.36,32,2025-11-07 11:22:55.197672,2025-11-07,11,22,4,Friday,False,평시,False,LOW,1,60.34,30.84,83.24,-72.88,-1.422,False
1496,가산디지털단지역,1,6.5,21,2025-11-07 12:52:55.197672,2025-11-07,12,52,4,Friday,False,점심,False,LOW,1,51.44,39.43,10.36,-3.86,-1.578,False
1354,가산디지털단지역,1,11.9,39,2025-11-07 16:46:55.197672,2025-11-07,16,46,4,Friday,False,평시,False,LOW,1,38.89,40.17,6.5,5.4,-1.359,False
7237,가산디지털단지역,1,13.86,41,2025-11-07 16:57:55.197672,2025-11-07,16,57,4,Friday,False,평시,False,LOW,1,25.17,32.57,11.9,1.96,-1.28,False
7623,가산디지털단지역,1,53.59,182,2025-11-07 17:46:55.197672,2025-11-07,17,46,4,Friday,False,평시,False,HIGH,3,19.24,19.39,13.86,39.73,0.33,False
4624,가산디지털단지역,1,49.09,130,2025-11-07 17:49:55.197672,2025-11-07,17,49,4,Friday,False,평시,False,MEDIUM,2,26.99,22.45,53.59,-4.5,0.147,False
7678,가산디지털단지역,1,54.83,171,2025-11-07 18:30:55.197672,2025-11-07,18,30,4,Friday,False,퇴근,True,HIGH,3,36.65,21.82,49.09,5.74,0.38,False
5327,가산디지털단지역,1,44.62,147,2025-11-07 19:50:55.197672,2025-11-07,19,50,4,Friday,False,퇴근,True,MEDIUM,2,43.2,16.89,54.83,-10.21,-0.034,False
7566,가산디지털단지역,1,35.45,115,2025-11-07 19:59:55.197672,2025-11-07,19,59,4,Friday,False,퇴근,True,MEDIUM,2,47.52,7.86,44.62,-9.17,-0.405,False
1406,가산디지털단지역,1,88.81,268,2025-11-07 21:44:55.197672,2025-11-07,21,44,4,Friday,False,평시,False,VERY_HIGH,4,54.56,20.41,35.45,53.36,1.757,False
2767,가산디지털단지역,1,30.79,90,2025-11-07 23:25:55.197672,2025-11-07,23,25,4,Friday,False,평시,False,MEDIUM,2,50.9,23.1,88.81,-58.02,-0.594,False
6710,가산디지털단지역,1,39.41,105,2025-11-07 23:40:55.197672,2025-11-07,23,40,4,Friday,False,평시,False,MEDIUM,2,47.82,23.47,30.79,8.62,-0.245,False
9689,가산디지털단지역,1,35.01,89,2025-11-08 01:52:55.197672,2025-11-08,1,52,5,Saturday,True,심야,False,MEDIUM,2,45.89,24.18,39.41,-4.4,-0.423,False
472,가산디지털단지역,1,46.28,149,2025-11-08 06:41:55.197672,2025-11-08,6,41,5,Saturday,True,평시,False,MEDIUM,2,48.06,23.49,35.01,11.27,0.034,False
1707,가산디지털단지역,1,13.39,34,2025-11-08 11:48:55.197672,2025-11-08,11,48,5,Saturday,True,평시,False,LOW,1,32.98,12.36,46.28,-32.89,-1.299,False
6223,가산디지털단지역,1,88.73,222,2025-11-08 22:21:55.197672,2025-11-08,22,21,5,Saturday,True,평시,False,VERY_HIGH,4,44.56,27.58,13.39,75.34,1.753,False
968,가산디지털단지역,1,69.93,203,2025-11-08 22:54:55.197672,2025-11-08,22,54,5,Saturday,True,평시,False,HIGH,3,50.67,29.47,88.73,-18.8,0.992,False
260,가산디지털단지역,1,54.75,161,2025-11-08 23:34:55.197672,2025-11-08,23,34,5,Saturday,True,평시,False,HIGH,3,54.62,28.14,69.93,-15.18,0.377,False
7295,가산디지털단지역,1,40.15,118,2025-11-08 23:46:55.197672,2025-11-08,23,46,5,Saturday,True,평시,False,MEDIUM,2,53.39,28.72,54.75,-14.6,-0.215,False
2939,가산디지털단지역,1,41.45,140,2025-11-09 00:22:55.197672,2025-11-09,0,22,6,Sunday,True,심야,False,MEDIUM,2,59.0,20.52,40.15,1.3,-0.162,False
1398,가산디지털단지역,1,34.11,113,2025-11-09 02:30:55.197672,2025-11-09,2,30,6,Sunday,True,심야,False,MEDIUM,2,48.08,14.35,41.45,-7.34,-0.46,False
3898,가산디지털단지역,1,54.74,182,2025-11-09 02:38:55.197672,2025-11-09,2,38,6,Sunday,True,심야,False,HIGH,3,45.04,9.28,34.11,20.63,0.376,False
6133,가산디지털단지역,1,46.36,154,2025-11-09 04:19:55.197672,2025-11-09,4,19,6,Sunday,True,심야,False,MEDIUM,2,43.36,7.71,54.74,-8.38,0.037,False
4955,가산디지털단지역,1,55.64,194,2025-11-09 04:39:55.197672,2025-11-09,4,39,6,Sunday,True,심야,False,HIGH,3,46.46,9.09,46.36,9.28,0.413,False
5860,가산디지털단지역,1,32.56,82,2025-11-09 06:37:55.197672,2025-11-09,6,37,6,Sunday,True,평시,False,MEDIUM,2,44.68,10.99,55.64,-23.08,-0.522,False
2929,가산디지털단지역,1,93.83,263,2025-11-09 09:18:55.197672,2025-11-09,9,18,6,Sunday,True,출근,True,VERY_HIGH,4,56.63,22.77,32.56,61.27,1.96,False
9995,가산디지털단지역,1,6.69,22,2025-11-09 12:02:55.197672,2025-11-09,12,2,6,Sunday,True,점심,False,LOW,1,47.02,32.02,93.83,-87.14,-1.571,False
6465,가산디지털단지역,1,8.52,25,2025-11-09 12:26:55.197672,2025-11-09,12,26,6,Sunday,True,점심,False,LOW,1,39.45,36.39,6.69,1.83,-1.496,False
5080,가산디지털단지역,1,10.21,34,2025-11-09 12:52:55.197672,2025-11-09,12,52,6,Sunday,True,점심,False,LOW,1,30.36,37.0,8.52,1.69,-1.428,False
5354,가산디지털단지역,1,15.05,48,2025-11-09 13:25:55.197672,2025-11-09,13,25,6,Sunday,True,점심,False,LOW,1,26.86,37.57,10.21,4.84,-1.232,False
8664,가산디지털단지역,1,6.95,21,2025-11-09 13:33:55.197672,2025-11-09,13,33,6,Sunday,True,점심,False,LOW,1,9.48,3.42,15.05,-8.1,-1.56,False
187,가산디지털단지역,1,16.63,50,2025-11-09 16:13:55.197672,2025-11-09,16,13,6,Sunday,True,평시,False,LOW,1,11.47,4.19,6.95,9.68,-1.168,False
1348,가산디지털단지역,1,32.38,94,2025-11-09 18:09:55.197672,2025-11-09,18,9,6,Sunday,True,퇴근,True,MEDIUM,2,16.24,9.81,16.63,15.75,-0.53,False
6454,가산디지털단지역,1,86.38,230,2025-11-09 20:52:55.197672,2025-11-09,20,52,6,Sunday,True,퇴근,True,VERY_HIGH,4,31.48,32.04,32.38,54.0,1.658,False
5343,가산디지털단지역,1,83.25,213,2025-11-09 21:39:55.197672,2025-11-09,21,39,6,Sunday,True,평시,False,VERY_HIGH,4,45.12,37.37,86.38,-3.13,1.531,False
1552,가산디지털단지역,1,50.07,170,2025-11-10 01:17:55.197672,2025-11-10,1,17,0,Monday,False,심야,False,HIGH,3,53.74,30.75,83.25,-33.18,0.187,False
4252,가산디지털단지역,1,62.92,209,2025-11-10 04:23:55.197672,2025-11-10,4,23,0,Monday,False,심야,False,HIGH,3,63.0,22.7,50.07,12.85,0.708,False
2606,가산디지털단지역,1,53.15,175,2025-11-10 04:35:55.197672,2025-11-10,4,35,0,Monday,False,심야,False,HIGH,3,67.15,16.84,62.92,-9.77,0.312,False
9116,가산디지털단지역,1,49.67,153,2025-11-10 05:21:55.197672,2025-11-10,5,21,0,Monday,False,심야,False,MEDIUM,2,59.81,14.15,53.15,-3.48,0.171,False
7923,가산디지털단지역,1,43.59,136,2025-11-10 06:27:55.197672,2025-11-10,6,27,0,Monday,False,평시,False,MEDIUM,2,51.88,7.08,49.67,-6.08,-0.075,False
9863,가산디지털단지역,1,70.83,245,2025-11-10 08:18:55.197672,2025-11-10,8,18,0,Monday,False,출근,True,VERY_HIGH,4,56.03,10.84,43.59,27.24,1.028,False
7575,가산디지털단지역,1,14.39,44,2025-11-10 12:07:55.197672,2025-11-10,12,7,0,Monday,False,점심,False,LOW,1,46.33,20.53,70.83,-56.44,-1.259,False
229,가산디지털단지역,1,6.05,15,2025-11-10 14:11:55.197672,2025-11-10,14,11,0,Monday,False,평시,False,LOW,1,36.91,26.54,14.39,-8.34,-1.596,False
2580,가산디지털단지역,1,84.16,284,2025-11-10 20:45:55.197672,2025-11-10,20,45,0,Monday,False,퇴근,True,VERY_HIGH,4,43.8,34.09,6.05,78.11,1.568,False
7148,가산디지털단지역,1,44.73,112,2025-11-11 01:07:55.197672,2025-11-11,1,7,1,Tuesday,False,심야,False,MEDIUM,2,44.03,34.1,84.16,-39.43,-0.029,False
